,year,day,dechr,hour,min,sec,rh,esh,clong,clat,HGIlong,br,bt,bn,vp1r,vp1t,vp1n,crot,np1,vp1,Tp1,vaz,vel,Bx,By,Bz,sBx,sBy,sBz,nal,val,Tal,np2,vp2,delta T
853,1976,92,11.4922,11,29,32,0.44,13.34,36.94,-5.57,129.9971,11.77,-9.05,21.1,410.8321,-5.5932,52.415,1639,33.7,414.2,170960,-0.78,-7.27,-11.77,9.05,21.1,1.11,1.16,0.75,0,0,0,31.35,425.6,0.0114
854,1976,92,11.5033,11,30,12,0.44,13.35,36.94,-5.57,130.0037,12.38,-8.13,21.37,417.3616,-11.4393,50.8211,1639,30.96,420.6,182196,-1.57,-6.94,-12.38,8.13,21.37,1.01,0.73,0.73,0,0,0,32.69,422.6,0.0111
855,1976,92,11.5147,11,30,53,0.44,13.35,36.93,-5.57,130.0004,8.46,-9.62,22.43,408.3374,-18.114,53.3036,1639,34.08,412.2,188966,-2.54,-7.43,-8.46,9.62,22.43,1.45,0.73,0.87,0,0,0,29.02,419.6,0.0114
856,1976,92,11.5258,11,31,33,0.44,13.35,36.93,-5.57,130.007,9.4,-9.86,20.84,424.5813,-24.1838,52.5179,1639,34.92,428.5,161046,-3.26,-7.04,-9.4,9.86,20.84,2.28,1.43,1.46,0,0,0,32.15,420.4,0.0111
857,1976,92,11.5372,11,32,14,0.44,13.35,36.92,-5.57,130.0037,9.46,-10.02,21.3,416.2609,-19.9216,61.8357,1639,35.8,421.3,176024,-2.74,-8.44,-9.46,10.02,21.3,1.95,1.17,1,0,0,0,34.96,424.4,0.0114
858,1976,92,11.5483,11,32,54,0.44,13.35,36.92,-5.57,130.0102,11.74,-10.34,20.09,426.1039,-33.7596,58.3239,1639,33.14,431.4,219125,-4.53,-7.77,-11.74,10.34,20.09,1.78,1.54,1.35,0,0,0,37.69,447.7,0.0111
859,1976,92,11.5597,11,33,35,0.44,13.35,36.91,-5.57,130.007,11.32,-8.51,22.03,428.0463,-21.3094,38.4756,1639,32.52,430.3,146112,-2.85,-5.13,-11.32,8.51,22.03,1.44,1.73,1.73,0,0,0,31.88,441.6,0.0114
860,1976,92,11.5708,11,34,15,0.44,13.35,36.9,-5.57,130.0035,9.13,-6.15,22.86,432.1723,-12.6756,45.0612,1639,29.57,434.7,224589,-1.68,-5.95,-9.13,6.15,22.86,0.68,0.82,0.96,0,0,0,29.97,436.6,0.0111
861,1976,92,11.5822,11,34,56,0.44,13.35,36.9,-5.57,130.0103,8.22,-5.45,22.5,432.1657,-10.0336,42.8427,1639,37.42,434.4,251574,-1.33,-5.66,-8.22,5.45,22.5,1.93,1.02,1.37,0,0,0,31.5,443.1,0.0114
862,1976,92,11.5933,11,35,36,0.44,13.35,36.89,-5.57,130.0068,9.22,-1.94,22.68,431.0299,-7.1474,47.5165,1639,31.96,433.7,221041,-0.95,-6.29,-9.22,1.94,22.68,2.59,2.3,2.28,0,0,0,30.35,433.5,0.0111
863,1976,92,11.6047,11,36,17,0.44,13.36,36.89,-5.57,130.0136,11.15,-2.03,22.57,437.3672,-11.5292,59.1549,1639,32.98,441.5,163599,-1.51,-7.7,-11.15,2.03,22.57,3.15,1.41,3.02,0,0,0,33.09,451.1,0.0114
864,1976,92,11.6158,11,36,57,0.44,13.36,36.88,-5.57,130.0101,8.2,-0.49,23.63,421.8644,-23.2905,50.3809,1639,26.47,425.5,212283,-3.16,-6.8,-8.2,0.49,23.63,3.64,1.94,3.31,0,0,0,23.58,430.2,0.0111
865,1976,92,11.6272,11,37,38,0.44,13.36,36.88,-5.57,130.0169,7.14,0.76,23.73,440.4623,-6.7655,53.0741,1639,24.98,443.7,212712,-0.88,-6.87,-7.14,-0.76,23.73,2.18,1.22,1.14,0,0,0,27.01,439.1,0.0114
866,1976,92,11.6383,11,38,18,0.44,13.36,36.87,-5.57,130.0134,6.37,-0.74,23.95,437.952,-18.3556,53.588,1639,31.28,441.6,286634,-2.4,-6.97,-6.37,0.74,23.95,2.23,2.55,2.38,0,0,0,26.42,445.4,0.0111
867,1976,92,11.6497,11,38,59,0.44,13.36,36.87,-5.57,130.0202,7.05,2.3,21.96,429.6762,-4.3497,50.0218,1639,27.76,432.6,222773,-0.58,-6.64,-7.05,-2.3,21.96,5.19,2.9,2.5,0,0,0,27.61,439.6,0.0114
868,1976,92,11.6608,11,39,39,0.44,13.36,36.86,-5.57,130.0167,8.45,2.52,21.58,437.5423,-7.8665,62.8271,1639,33.88,442.1,203948,-1.03,-8.17,-8.45,-2.52,21.58,3.52,1.62,1.6,0,0,0,29.73,441.8,0.0111
869,1976,92,11.6722,11,40,20,0.44,13.36,36.86,-5.57,130.0235,4.98,6.03,23.17,429.9061,-2.0259,60.8792,1639,34.53,434.2,227259,-0.27,-8.06,-4.98,-6.03,23.17,1.74,0.93,1.36,0,0,0,30.64,435.9,0.0114
870,1976,92,11.6833,11,41,0,0.44,13.36,36.86,-5.57,130.03,5.27,4.73,23.61,418.8404,5.1905,74.2355,1639,35.11,425.4,195385,0.71,-10.05,-5.27,-4.73,23.61,2.36,3.21,2.33,0,0,0,34.06,426.6,0.0111
871,1976,92,11.6947,11,41,41,0.44,13.36,36.85,-5.57,130.0268,0.76,10.44,21.95,418.0729,14.2342,66.7037,1639,36.87,423.6,225826,1.95,-9.06,-0.76,-10.44,21.95,1.76,0.93,0.71,0,0,0,32.98,422.4,0.0114
872,1976,92,11.7058,11,42,21,0.44,13.37,36.84,-5.57,130.0233,1.31,9.09,22.62,412.4002,17.2126,61.3927,1639,32.92,417.3,154964,2.39,-8.46,-1.31,-9.09,22.62,1.16,1.31,0.93,0,0,0,31.93,419.9,0.0111
873,1976,92,11.7172,11,43,2,0.44,13.37,36.84,-5.57,130.0301,-2.63,-0.78,21.58,416.9239,15.0693,64.8091,1639,36.02,422.2,183388,2.07,-8.83,2.63,0.78,21.58,4.56,10.64,3.79,0,0,0,29.6,416,0.0114
874,1976,92,11.7283,11,43,42,0.44,13.37,36.83,-5.57,130.0266,-8.44,-8.88,22.12,399.1476,-9.6853,67.3156,1639,37.26,404.9,118702,-1.39,-9.57,8.44,8.88,22.12,2.76,2.03,2.44,0,0,0,32.86,405.4,0.0111
875,1976,92,11.7397,11,44,23,0.44,13.37,36.83,-5.57,130.0334,-4.45,-14.45,19.4,396.9325,-27.7562,59.3248,1639,34.18,402.3,114859,-4,-8.48,4.45,14.45,19.4,3.73,2.49,2.45,0,0,0,36.18,405.9,0.0114
876,1976,92,11.7508,11,45,3,0.44,13.37,36.83,-5.57,130.0399,-3.23,-18.02,16.53,411.3008,-36.7076,61.5663,1639,34.6,417.5,138186,-5.1,-8.48,3.23,18.02,16.53,2.48,2.29,1.75,0,0,0,32.24,425.1,0.0111
877,1976,92,11.7622,11,45,44,0.44,13.37,36.82,-5.57,130.0367,-7.36,-14.86,18.97,404.2058,-25.7138,66.8332,1639,37.51,410.5,117737,-3.64,-9.37,7.36,14.86,18.97,1.78,2.53,2.39,0,0,0,31.92,403.7,0.0114
878,1976,92,11.7733,11,46,24,0.44,13.37,36.81,-5.57,130.0332,-7.88,-14.68,18.18,394.0207,-30.3874,71.4621,1639,41.74,401.6,127697,-4.41,-10.25,7.88,14.68,18.18,1.32,3.07,3.25,0,0,0,34.25,405.8,0.0111
879,1976,92,11.7847,11,47,5,0.44,13.37,36.81,-5.57,130.04,-3.96,-18.67,-13.9,411.144,-9.6173,19.1066,1639,37.07,411.7,156391,-1.34,0,3.96,18.67,-13.9,1.65,1.27,1.23,0,0,0,34.36,417.8,0.0114
880,1976,92,11.7958,11,47,45,0.44,13.37,36.8,-5.57,130.0365,-4.25,-16,-16.31,408.5628,-30.2181,-35.338,1639,36.22,411.2,140834,-4.23,4.93,4.25,16,-16.31,1.44,3.18,2.91,0,0,0,34.28,413.1,0.0111
881,1976,92,11.8072,11,48,26,0.44,13.37,36.8,-5.57,130.0433,-8.68,-21.42,-0.38,393.6629,-49.2426,7.4098,1639,36.31,396.8,166587,-7.13,-1.07,8.68,21.42,-0.38,1.68,3.8,3.83,0,0,0,31.62,402.5,0.0114
882,1976,92,11.8183,11,49,6,0.44,13.38,36.79,-5.57,130.0398,-5.47,-20.88,9.47,398.7422,-49.1007,47.0531,1639,36.82,404.5,196405,-7.02,-6.68,5.47,20.88,9.47,1.39,1.91,1.94,0,0,0,30.83,413.4,0.0111
883,1976,92,11.8297,11,49,47,0.44,13.38,36.79,-5.57,130.0466,-4.25,-19.29,-4.35,401.5836,-49.166,31.415,1639,35.63,405.8,155546,-6.98,-4.44,4.25,19.29,-4.35,2.33,4.08,10.5,0,0,0,32.35,412.9,0.0114
884,1976,92,11.8408,11,50,27,0.44,13.38,36.78,-5.57,130.0431,-1.04,-7.51,-7.22,409.1219,-39.8985,41.9717,1639,32.24,413.2,127586,-5.57,0,1.04,7.51,-7.22,2.13,10.92,19.01,0,0,0,29.79,414.4,0.0111
885,1976,92,11.8522,11,51,8,0.44,13.38,36.78,-5.57,130.0499,-3.92,3.44,27.92,413.1583,5.697,52.3455,1639,27,416.5,140031,0.79,0,3.92,-3.44,27.92,0.85,0.57,0.86,0,0,0,23.55,419,0.0114
886,1976,92,11.8633,11,51,48,0.44,13.38,36.77,-5.57,130.0464,-3.99,2.05,27.67,409.5282,1.7869,62.009,1639,27.12,414.2,124240,0.25,-8.61,3.99,-2.05,27.67,0.59,1.17,0.61,0,0,0,26.52,414.1,0.0111
887,1976,92,11.8747,11,52,29,0.44,13.38,36.77,-5.57,130.0532,-3.81,1.91,27.56,408.247,-0.57,68.1707,1639,25.67,413.9,146606,-0.08,-9.48,3.81,-1.91,27.56,1.39,1.29,0.96,0,0,0,25.93,418,0.0114
888,1976,92,11.8858,11,53,9,0.44,13.38,36.76,-5.57,130.0497,-4.45,3.65,27.54,407.1002,16.2797,68.8377,1639,21.77,413.2,168511,2.29,-9.59,4.45,-3.65,27.54,0.64,0.56,0.7,0,0,0,23.05,413.6,0.0111
889,1976,92,11.8972,11,53,50,0.44,13.38,36.76,-5.57,130.0564,-4.17,3.07,27.29,409.8674,22.2694,65.0858,1639,29.21,415.6,128415,3.11,-9.01,4.17,-3.07,27.29,0.75,0.5,0.74,0,0,0,23.15,416.2,0.0114
890,1976,92,11.9083,11,54,30,0.44,13.38,36.75,-5.57,130.053,-4.95,1.82,27.31,407.8824,16.1683,64.0688,1639,24.6,413.2,177515,2.27,-8.92,4.95,-1.82,27.31,1.16,1.26,1.2,0,0,0,21.88,411.7,0.0111
891,1976,92,11.9197,11,55,11,0.44,13.39,36.75,-5.57,130.0597,-1.26,-17.71,16.09,424.114,-11.3651,40.5533,1639,30.68,426.2,170222,0,-5.46,1.26,17.71,16.09,1.71,4.92,5.05,0,0,0,29.44,429.8,0.0114
892,1976,92,11.9308,11,55,51,0.44,13.39,36.74,-5.57,130.0563,-0.86,-14.41,20.88,416.3009,-38.9122,56.3828,1639,27.58,421.9,144189,-5.34,-7.68,0.86,14.41,20.88,0.87,1.65,1.52,0,0,0,27.72,423.8,0.0111
893,1976,92,11.9422,11,56,32,0.44,13.39,36.74,-5.57,130.063,-1.4,-10.63,23.63,414.9203,-22.0355,54.7761,1639,30.11,419.1,137813,-3.04,-7.51,1.4,10.63,23.63,0.47,0.76,0.89,0,0,0,27.8,424.1,0.0114
894,1976,92,11.9533,11,57,12,0.44,13.39,36.73,-5.57,130.0596,0.49,-10.24,24.09,416.4118,-27.4391,60.6565,1639,30.16,421.7,130887,-3.77,-8.27,-0.49,10.24,24.09,1.21,1.21,0.9,0,0,0,24.97,424.2,0.0111
895,1976,92,11.9647,11,57,53,0.44,13.39,36.73,-5.57,130.0663,-1.99,-9.26,23.83,402.7366,-20.6132,59.9804,1639,26.35,407.7,111948,-2.93,-8.46,1.99,9.26,23.83,2.62,2.33,1.59,0,0,0,25.75,414.6,0.0114
896,1976,92,11.9758,11,58,33,0.44,13.39,36.72,-5.57,130.0629,-3,-5.51,24.94,410.0169,-17.5433,65.5872,1639,25.93,415.6,149163,-2.45,-9.08,3,5.51,24.94,1.03,0.49,0.79,0,0,0,26.46,420.2,0.0111
897,1976,92,11.9872,11,59,14,0.44,13.39,36.72,-5.57,130.0696,-3.84,-9.8,23.51,399.992,-7.4707,59.076,1639,30.33,404.4,141743,-1.07,-8.4,3.84,9.8,23.51,1.09,4.69,2.49,0,0,0,26.3,412.1,0.0114
898,1976,92,11.9983,11,59,54,0.44,13.39,36.71,-5.57,130.0662,-2.98,-11.81,23.29,404.5176,-33.0442,52.1365,1639,29.58,409.2,103957,-4.67,-7.32,2.98,11.81,23.29,0.55,0.8,0.64,0,0,0,26.08,414.3,0.0111
899,1976,92,12.0097,12,0,35,0.44,13.39,36.71,-5.57,130.0729,-3.03,-12.4,23.23,412.8719,-23.806,52.6845,1639,31.39,416.9,123269,-3.3,-7.26,3.03,12.4,23.23,0.68,0.4,0.46,0,0,0,25.73,417.1,0.0114
900,1976,92,12.0208,12,1,15,0.44,13.4,36.7,-5.57,130.0695,-2.71,-10.61,24.18,408.3604,-27.8392,56.5778,1639,30.72,413.2,131316,-3.9,-7.87,2.71,10.61,24.18,0.59,0.95,0.82,0,0,0,26.39,416.9,0.0111
901,1976,92,12.0322,12,1,56,0.44,13.4,36.7,-5.57,130.0762,-2.8,-10.2,24.58,408.8663,-24.2195,55.305,1639,29.66,413.3,131608,-3.39,-7.69,2.8,10.2,24.58,0.5,0.93,0.78,0,0,0,27.07,418.7,0.0114
902,1976,92,12.0433,12,2,36,0.44,13.4,36.69,-5.57,130.0728,-1.65,-6.94,25.94,403.7891,-18.6184,62.3596,1639,26.34,409,149510,-2.64,-8.77,1.65,6.94,25.94,0.87,1.51,0.96,0,0,0,29.85,413.4,0.0111
903,1976,92,12.0547,12,3,17,0.44,13.4,36.69,-5.57,130.0795,-0.19,-5.74,26.64,411.433,-16.7406,62.569,1639,26.33,416.5,112676,-2.33,-8.64,0.19,5.74,26.64,1.3,1.05,0.75,0,0,0,27.16,418.8,0.0114
904,1976,92,12.0658,12,3,57,0.44,13.4,36.68,-5.57,130.0761,-1.64,-3.15,27.8,408.7862,-13.418,58.7201,1639,26.46,413.2,113147,-1.88,-8.17,1.64,3.15,27.8,0.78,0.58,0.63,0,0,0,24.2,416.8,0.0111
905,1976,92,12.0772,12,4,38,0.44,13.4,36.68,-5.57,130.0828,-0.65,-1.45,27.56,410.4988,-10.821,58.5892,1639,25.61,414.8,105549,-1.51,-8.12,0.65,1.45,27.56,0.93,1.06,0.94,0,0,0,24.16,417.4,0.0114
906,1976,92,12.0883,12,5,18,0.44,13.4,36.67,-5.57,130.0794,-1.62,-0.13,27.59,412.8014,1.2969,64.4219,1639,27.08,417.8,119735,0.18,-8.87,1.62,0.13,27.59,1.47,0.55,0.78,0,0,0,24.15,414.3,0.0111
907,1976,92,12.0997,12,5,59,0.44,13.4,36.66,-5.57,130.0761,-1.72,-0.72,27.39,411.2802,-5.9583,62.8678,1639,25.16,416.1,130179,-0.83,-8.69,1.72,0.72,27.39,1.7,0.59,0.65,0,0,0,23.98,414.5,0.0114
908,1976,92,12.1108,12,6,39,0.44,13.4,36.66,-5.57,130.0827,-2.56,0.18,27.43,402.9939,-4.3258,60.9506,1639,28.33,407.6,112000,0,-8.6,2.56,-0.18,27.43,1.1,0.48,0.76,0,0,0,25.98,410.3,0.0111
909,1976,92,12.1222,12,7,20,0.44,13.41,36.66,-5.57,130.0894,-1.68,1.28,27.37,406.4032,-2.8373,61.8996,1639,28.55,411.1,115288,-0.4,-8.66,1.68,-1.28,27.37,0.84,0.63,0.6,0,0,0,25.7,419.4,0.0114
910,1976,92,12.1333,12,8,0,0.44,13.41,36.65,-5.57,130.086,-1.74,3.13,27.53,405.0746,-0.2121,63.3606,1639,28.84,410,124916,-0.03,-8.89,1.74,-3.13,27.53,0.51,0.45,0.57,0,0,0,23.94,414.3,0.0111
911,1976,92,12.1447,12,8,41,0.44,13.41,36.65,-5.57,130.0927,-1.4,4.35,27.47,405.0786,5.5149,64.3815,1639,25.3,410.2,139960,0.78,-9.03,1.4,-4.35,27.47,0.48,0.49,0.73,0,0,0,24.12,415,0.0114
912,1976,92,12.1558,12,9,21,0.44,13.41,36.64,-5.57,130.0893,-1.83,4.54,27.44,404.4492,8.1895,64.868,1639,25.28,409.7,125972,1.16,-9.11,1.83,-4.54,27.44,0.53,0.32,0.43,0,0,0,24.41,412.5,0.0111
913,1976,92,12.1672,12,10,2,0.44,13.41,36.64,-5.57,130.096,-1.82,3.88,26.79,412.6537,10.3733,63.2386,1639,25.34,417.6,113761,1.44,-8.71,1.82,-3.88,26.79,0.44,0.71,0.83,0,0,0,25.12,413.9,0.0114
914,1976,92,12.1783,12,10,42,0.44,13.41,36.63,-5.57,130.0926,-2.35,-3.57,24.97,401.4591,-30.9611,70.636,1639,29.34,408.8,92097,-4.41,-9.95,2.35,3.57,24.97,1.68,3.65,2.97,0,0,0,28.35,410.5,0.0111
915,1976,92,12.1897,12,11,23,0.44,13.41,36.63,-5.57,130.0993,-1.43,-5.06,25.32,415.9735,-12.0552,72.405,1639,26.28,422.4,131052,-1.66,-9.87,1.43,5.06,25.32,1.79,2.13,1.94,0,0,0,25.79,421.3,0.0114
916,1976,92,12.2008,12,12,3,0.44,13.41,36.62,-5.57,130.0959,-1.34,-9.04,23.56,405.9791,-32.2364,67.421,1639,29.74,412.8,135782,-4.54,-9.4,1.34,9.04,23.56,0.68,0.53,0.86,0,0,0,26.06,417.7,0.0111
917,1976,92,12.2122,12,12,44,0.44,13.41,36.62,-5.57,130.1026,-1.63,-10.4,22.83,406.1984,-27.6206,64.4112,1639,28.93,412.2,135789,-3.89,-8.99,1.63,10.4,22.83,0.96,0.73,0.77,0,0,0,24.78,420.8,0.0114
918,1976,92,12.2233,12,13,24,0.44,13.42,36.61,-5.57,130.0992,0,-13.99,21.25,410.4469,-35.332,60.6133,1639,26.09,416.4,121076,-4.92,-8.37,0,13.99,21.25,0.96,1.75,1.19,0,0,0,24.4,425,0.0111
919,1976,92,12.2347,12,14,5,0.44,13.42,36.61,-5.57,130.1059,-2.7,-8.77,23.27,419.9092,-32.6052,67.1972,1639,23.62,426.5,99880,0,0,2.7,8.77,23.27,2.77,5.33,3.67,0,0,0,0,0,0.0114
920,1976,92,12.2458,12,14,45,0.44,13.42,36.6,-5.57,130.1025,-6.53,-6.06,24.81,393.0728,-27.2106,67.7747,1639,27.37,399.8,88397,-3.96,-9.76,6.53,6.06,24.81,0.89,0.32,0.52,0,0,0,23.85,405.5,0.0111
921,1976,92,12.2572,12,15,26,0.44,13.42,36.59,-5.57,130.0992,-6.31,-5.38,24.62,393.9355,-24.8533,68.3926,1639,24.52,400.6,75342,-3.61,-9.83,6.31,5.38,24.62,1,0.6,0.69,0,0,0,24.8,407.3,0.0114
922,1976,92,12.2683,12,16,6,0.44,13.42,36.59,-5.56,130.1058,-5.81,-4.25,24.92,0,0,0,1639,0,0,0,0,0,5.81,4.25,24.92,1.29,2.07,1.44,0,0,0,24.91,409.5,0.0111
923,1976,92,12.3133,12,18,48,0.44,13.42,36.57,-5.56,130.1124,-6.46,-1.1,25.67,401.6942,-6.5908,62.6248,1639,27.41,406.6,101557,-0.94,-8.86,6.46,1.1,25.67,0.65,0.72,0.44,0,0,0,22.91,405.7,0.045
924,1976,92,12.3583,12,21,30,0.44,13.43,36.55,-5.56,130.119,-7.49,0.8,25.38,399.0099,3.4821,63.842,1639,24.62,404.1,94628,0.5,-9.09,7.49,-0.8,25.38,0.86,0.79,0.73,0,0,0,20.71,403.1,0.045
925,1976,92,12.4033,12,24,12,0.44,13.43,36.53,-5.56,130.1256,-8.57,2.27,24.33,399.902,9.9131,63.2861,1639,26.05,405,105948,1.42,-8.99,8.57,-2.27,24.33,1.89,1.78,1.49,0,0,0,22.42,402.7,0.045
926,1976,92,12.4483,12,26,54,0.44,13.44,36.51,-5.56,130.1322,-10.09,4.94,23.37,0,0,0,1639,0,0,0,0,0,10.09,-4.94,23.37,1.14,1.65,1.31,0,0,0,22.74,391.9,0.045
927,1976,92,12.5383,12,32,18,0.44,13.45,36.47,-5.56,130.1454,-11.13,4.48,22.42,385.982,-20.7689,63.3677,1639,21.85,391.7,124302,-3.08,-9.31,11.13,-4.48,22.42,0.49,0.4,0.61,0,0,0,23.25,392.4,0.09
928,1976,92,12.5497,12,32,59,0.44,13.45,36.46,-5.56,130.1421,-10.98,4.13,22.42,385.5926,2.4901,52.0667,1639,24.06,389.1,184279,0.37,-7.69,10.98,-4.13,22.42,0.59,0.43,0.73,0,0,0,23.38,393.3,0.0114
929,1976,92,12.5608,12,33,39,0.44,13.45,36.46,-5.56,130.1487,-10.27,6.51,21.86,389.6763,7.6863,64.1737,1639,27.2,395,121213,1.13,-9.35,10.27,-6.51,21.86,0.66,0.86,0.98,0,0,0,27.88,390.5,0.0111
930,1976,92,12.5722,12,34,20,0.44,13.45,36.45,-5.56,130.1454,-10.31,5.1,22.62,386.3472,7.4857,56.9926,1639,20.16,390.6,123951,1.11,-8.39,10.31,-5.1,22.62,0.75,0.98,1,0,0,0,23.2,391.1,0.0114
931,1976,92,12.5833,12,35,0,0.44,13.45,36.45,-5.56,130.152,-10.4,5.2,22.69,391.1566,4.9157,55.4653,1639,25.25,395.1,143972,0.72,-8.07,10.4,-5.2,22.69,0.68,0.43,0.62,0,0,0,22.51,392.5,0.0111
932,1976,92,12.5947,12,35,41,0.44,13.45,36.44,-5.56,130.1487,-11.33,5.77,22.04,385.1124,2.0837,49.6081,1639,26.12,388.3,135902,0.31,-7.34,11.33,-5.77,22.04,0.75,0.64,0.73,0,0,0,22.39,385.5,0.0114
933,1976,92,12.6058,12,36,21,0.44,13.45,36.44,-5.56,130.1552,-11.86,4.68,21.48,389.3658,1.3591,41.7489,1639,28.25,391.6,149643,0.2,-6.12,11.86,-4.68,21.48,0.71,1.38,0.81,0,0,0,24.69,385.1,0.0111
934,1976,92,12.6172,12,37,2,0.44,13.46,36.43,-5.56,130.152,-10.79,2.67,21.38,383.9934,10.1223,45.3964,1639,26.13,386.8,147123,0,0,10.79,-2.67,21.38,1.09,0.69,1.46,0,0,0,25.09,387.7,0.0114
935,1976,92,12.925,12,55,30,0.44,13.48,36.29,-5.56,130.1939,-12.52,4.66,20.02,387.507,19.0878,50.114,1639,23.52,391.2,164810,2.82,-7.36,12.52,-4.66,20.02,0.88,0.73,1.05,0,0,0,26.09,384.9,0.3078
936,1976,92,12.9308,12,55,51,0.44,13.48,36.29,-5.56,130.1973,-12.2,4.78,20.12,0,0,0,1639,0,0,0,0,0,12.2,-4.78,20.12,0.91,1.48,1.56,0,0,0,26.08,384.9,0.0058
937,1976,92,12.9364,12,56,11,0.44,13.49,36.29,-5.56,130.2006,-11.88,5.44,19.94,379.2358,2.8462,55.5965,1639,26.93,383.3,135808,0.43,-8.34,11.88,-5.44,19.94,0.95,1.46,1.49,0,0,0,24.34,379.7,0.0056
938,1976,92,12.9478,12,56,52,0.44,13.49,36.28,-5.56,130.1973,-11.98,1.24,19.84,375.191,4.0601,56.2099,1639,24.89,379.4,195320,0.62,-8.52,11.98,-1.24,19.84,1.58,2,2.07,0,0,0,22.6,384.2,0.0114
939,1976,92,12.9592,12,57,33,0.44,13.49,36.28,-5.56,130.2041,-12.55,0.09,19.49,375.1736,-17.1021,54.521,1639,25.33,379.5,154701,-2.61,-8.26,12.55,-0.09,19.49,1.27,1.19,1.13,0,0,0,24.18,389.7,0.0114
940,1976,92,12.9703,12,58,13,0.44,13.49,36.27,-5.56,130.2006,-12.48,2.3,19.47,378.336,-6.736,49.3465,1639,24.79,381.6,191818,-1.02,-7.43,12.48,-2.3,19.47,0.67,0.91,0.9,0,0,0,23.33,382.1,0.0111
941,1976,92,12.9817,12,58,54,0.44,13.49,36.27,-5.56,130.2074,-12.35,0.56,19.71,376.9413,5.8557,54.459,1639,27.54,380.9,196798,0.89,-8.22,12.35,-0.56,19.71,0.59,0.53,0.73,0,0,0,21.35,381.7,0.0114
942,1976,92,12.9928,12,59,34,0.44,13.49,36.26,-5.56,130.2039,-12.01,3.17,19.45,378.5327,-12.6895,54.1732,1639,25.06,382.6,173003,-1.92,-8.14,12.01,-3.17,19.45,1.78,1.66,1.4,0,0,0,22.11,381.5,0.0111
943,1976,92,13.0042,13,0,15,0.44,13.49,36.26,-5.56,130.2107,-11.36,6.38,19.52,380.644,-2.3253,57.704,1639,27.83,385,190181,-0.35,-8.62,11.36,-6.38,19.52,1.3,0.61,1.1,0,0,0,24.75,382.3,0.0114
944,1976,92,13.0153,13,0,55,0.44,13.49,36.25,-5.56,130.2072,-10.1,4.32,20.32,374.5549,6.7995,41.4242,1639,27.05,376.9,158996,1.04,-6.31,10.1,-4.32,20.32,0.9,1.36,1.44,0,0,0,22.66,380.6,0.0111
945,1976,92,13.0267,13,1,36,0.44,13.49,36.25,-5.56,130.214,-10.14,4.24,20.76,387.8885,-12.5965,59.3173,1639,24.84,392.6,168387,-1.86,-8.69,10.14,-4.24,20.76,0.64,0.42,0.68,0,0,0,21.95,388.8,0.0114
946,1976,92,13.0378,13,2,16,0.44,13.5,36.24,-5.56,130.2105,-10.83,3.66,20.32,387.5583,2.5704,57.4383,1639,26.25,391.8,145063,0.38,-8.43,10.83,-3.66,20.32,1.07,0.93,0.86,0,0,0,21.69,383.8,0.0111
947,1976,92,13.0492,13,2,57,0.44,13.5,36.24,-5.56,130.2173,-10.33,2.77,20.64,382.4436,-5.407,52.7336,1639,25.83,386.1,140843,-0.81,-7.85,10.33,-2.77,20.64,0.62,1.05,0.79,0,0,0,22.35,385.7,0.0114
948,1976,92,13.0603,13,3,37,0.44,13.5,36.23,-5.56,130.2138,-7.76,-2.57,20.85,382.9524,-11.1651,56.0953,1639,26.57,387.2,135025,-1.67,-8.33,7.76,2.57,20.85,1.84,2.26,1.14,0,0,0,22.61,388.2,0.0111
949,1976,92,13.0717,13,4,18,0.44,13.5,36.23,-5.56,130.2206,-7.3,-6.07,19.77,377.8128,-22.9756,61.0342,1639,25.21,383.4,140752,-3.48,-9.16,7.3,6.07,19.77,1.42,1.5,1.33,0,0,0,20.34,385.7,0.0114
950,1976,92,13.0828,13,4,58,0.44,13.5,36.22,-5.56,130.2171,-5.34,-4.33,20.62,385.0153,-16.2042,62.5521,1639,25.01,390.4,147441,-2.41,-9.22,5.34,4.33,20.62,1.17,0.82,1.21,0,0,0,21.4,387.7,0.0111
951,1976,92,13.0942,13,5,39,0.44,13.5,36.22,-5.56,130.2239,-4.23,-4.05,21.88,379.4608,-18.094,67.2587,1639,23.43,385.8,150745,-2.73,-10.04,4.23,4.05,21.88,1.39,0.59,0.93,0,0,0,21.58,394.5,0.0114
952,1976,92,13.1053,13,6,19,0.44,13.5,36.21,-5.56,130.2204,-3.5,-4.82,21.96,375.8031,-27.3994,64.6108,1639,25.09,382.3,108203,-4.17,-9.73,3.5,4.82,21.96,0.77,0.64,0.4,0,0,0,22.92,393.8,0.0111
953,1976,92,13.1167,13,7,0,0.44,13.5,36.21,-5.56,130.2272,-5.9,-5.57,19.98,382.9678,-21.2101,67.217,1639,24.31,389.4,116382,-3.17,-9.94,5.9,5.57,19.98,1.43,1.39,1.61,0,0,0,20.72,388.7,0.0114
954,1976,92,13.1278,13,7,40,0.44,13.5,36.2,-5.56,130.2237,-3.58,-5.63,20.7,381.8065,-21.8811,56.6092,1639,28.66,386.6,123269,-3.28,-8.42,3.58,5.63,20.7,1.73,1.23,1.14,0,0,0,21.31,388.7,0.0111
955,1976,92,13.1392,13,8,21,0.44,13.51,36.2,-5.56,130.2305,-3.58,-7.45,20.29,386.4498,-26.8877,61.9102,1639,22.4,392.3,124049,-3.98,-9.08,3.58,7.45,20.29,0.81,1.65,1.53,0,0,0,21.86,395.3,0.0114
