year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000       0.8383       0.0000      50.0000      18.0000       0.4500      12.3200      41.7700      -5.6900     128.5305     -19.5700      12.0500      -2.6800     316.1770      36.3033       5.3885    1639.0000      31.2100     318.3000  116269.0000       6.5500      -0.9700      19.5700     -12.0500      -2.6800       0.5200       1.2500       2.2100       0.0000       0.0000       0.0000      26.8000     304.3000
   1976.0000      92.0000       0.8497       0.0000      50.0000      59.0000       0.4500      12.3200      41.7700      -5.6900     128.5372     -19.7200      11.6700      -2.2900     314.0238      39.5591      13.6529    1639.0000      26.7800     316.8000  131988.0000       7.1800      -2.4700      19.7200     -11.6700      -2.2900       0.3600       0.5300       0.6800       0.0000       0.0000       0.0000      26.8000     305.9000
   1976.0000      92.0000       0.8608       0.0000      51.0000      39.0000       0.4500      12.3200      41.7600      -5.6900     128.5338     -20.1800      10.9900      -2.4400     314.7463      38.8133       6.6429    1639.0000      27.5600     317.2000  112715.0000       7.0300      -1.2000      20.1800     -10.9900      -2.4400       0.4100       1.0900       0.5800       0.0000       0.0000       0.0000      26.4700     303.4000
   1976.0000      92.0000       0.8722       0.0000      52.0000      20.0000       0.4500      12.3200      41.7600      -5.6900     128.5405     -20.5200      10.3500      -2.6200     315.4657      34.2148       7.3117    1639.0000      28.9800     317.4000  116477.0000       6.1900      -1.3200      20.5200     -10.3500      -2.6200       0.8600       1.5600       1.5200       0.0000       0.0000       0.0000      27.0800     303.8000
   1976.0000      92.0000       0.8833       0.0000      53.0000       0.0000       0.4500      12.3200      41.7500      -5.6900     128.5371     -20.3600      10.0600      -0.6700     315.8454      33.0852       4.1018    1639.0000      31.6500     317.6000  137803.0000       5.9800      -0.7400      20.3600     -10.0600      -0.6700       0.4000       1.4100       1.9100       0.0000       0.0000       0.0000      27.0200     303.2000
   1976.0000      92.0000       0.8947       0.0000      53.0000      41.0000       0.4500      12.3200      41.7500      -5.6900     128.5438     -20.3800       9.7600      -2.5300     317.9104      31.6756       8.5892    1639.0000      27.3100     319.6000  205358.0000       5.6900      -1.5400      20.3800      -9.7600      -2.5300       0.4300       0.9100       0.7400       0.0000       0.0000       0.0000      25.9200     300.0000
   1976.0000      92.0000       0.9058       0.0000      54.0000      21.0000       0.4500      12.3200      41.7400      -5.6900     128.5404     -21.5900       8.4600      -2.3800     313.0891      28.1077       5.7065    1639.0000      27.5900     314.4000  132329.0000       5.1300      -1.0400      21.5900      -8.4600      -2.3800       0.3700       0.5900       0.6200       0.0000       0.0000       0.0000      26.3800     301.4000
   1976.0000      92.0000       0.9172       0.0000      55.0000       2.0000       0.4500      12.3300      41.7400      -5.6900     128.5471     -20.4600      10.0600      -3.6800     311.7715      28.5929       3.5519    1639.0000      25.0600     313.1000  109457.0000       5.2400      -0.6500      20.4600     -10.0600      -3.6800       0.4100       1.4200       1.8100       0.0000       0.0000       0.0000      26.3900     300.2000
   1976.0000      92.0000       0.9283       0.0000      55.0000      42.0000       0.4500      12.3300      41.7300      -5.6900     128.5437     -20.5500       9.1600      -4.8500     315.1274      30.2323       4.0337    1639.0000      28.2900     316.6000  110165.0000       5.4800      -0.7300      20.5500      -9.1600      -4.8500       0.5100       0.8700       1.0600       0.0000       0.0000       0.0000      27.3900     302.3000
   1976.0000      92.0000       0.9397       0.0000      56.0000      23.0000       0.4500      12.3300      41.7300      -5.6900     128.5504     -20.5800       8.4500      -5.0800     315.4869      28.2120      -5.8606    1639.0000      25.3600     316.8000  114680.0000       5.1100       1.0600      20.5800      -8.4500      -5.0800       0.5100       1.0400       1.0700       0.0000       0.0000       0.0000      25.5300     299.9000
   1976.0000      92.0000       0.9508       0.0000      57.0000       3.0000       0.4500      12.3300      41.7200      -5.6900     128.5470     -21.0500       6.9500      -5.3200     313.9899      30.7317       2.4779    1639.0000      29.6900     315.5000  154506.0000       5.5900      -0.4500      21.0500      -6.9500      -5.3200       0.4700       0.9900       0.7300       0.0000       0.0000       0.0000      24.6100     300.7000
   1976.0000      92.0000       0.9622       0.0000      57.0000      44.0000       0.4500      12.3300      41.7200      -5.6900     128.5537     -20.6600       8.1600      -5.6900     318.1903      21.6920      -6.7363    1639.0000      28.5200     319.0000  213385.0000       3.9000       1.2100      20.6600      -8.1600      -5.6900       0.3000       0.3900       0.6300       0.0000       0.0000       0.0000      25.3800     299.4000
   1976.0000      92.0000       0.9733       0.0000      58.0000      24.0000       0.4500      12.3300      41.7100      -5.6900     128.5502     -21.3000       5.4400      -5.4400     314.1076      26.9837      -4.7324    1639.0000      28.9900     315.3000  112592.0000       4.9100       0.8600      21.3000      -5.4400      -5.4400       0.5500       2.0200       1.0100       0.0000       0.0000       0.0000      26.2000     301.5000
   1976.0000      92.0000       0.9847       0.0000      59.0000       5.0000       0.4500      12.3300      41.7100      -5.6900     128.5570     -21.5300       5.8100      -4.4300     312.0963      12.3714      -6.0518    1639.0000      28.6200     312.4000  144670.0000       2.2700       1.1100      21.5300      -5.8100      -4.4300       0.2800       1.5500       1.1400       0.0000       0.0000       0.0000      26.4400     297.4000
   1976.0000      92.0000       0.9958       0.0000      59.0000      45.0000       0.4500      12.3300      41.7000      -5.6900     128.5535     -21.4100       4.8400      -5.1500     310.4478      18.2265       3.3110    1639.0000      26.6000     311.0000  141587.0000       3.3600      -0.6100      21.4100      -4.8400      -5.1500       0.4300       3.2300       1.0100       0.0000       0.0000       0.0000      28.0800     298.3000
   1976.0000      92.0000       1.0072       1.0000       0.0000      26.0000       0.4500      12.3300      41.7000      -5.6900     128.5603     -21.2800       0.4900      -6.8800     309.0491       1.0788      -5.5024    1639.0000      29.7800     309.1000  114268.0000       0.2000       1.0200      21.2800      -0.4900      -6.8800       0.4100       1.5900       1.2900       0.0000       0.0000       0.0000      26.7400     300.1000
   1976.0000      92.0000       1.0183       1.0000       1.0000       6.0000       0.4500      12.3300      41.6900      -5.6900     128.5568     -20.6300       0.7300      -8.6200     314.4814       1.0978     -14.1156    1639.0000      27.9300     314.8000  121216.0000       0.2000       2.5700      20.6300      -0.7300      -8.6200       0.4300       0.7600       0.9400       0.0000       0.0000       0.0000      25.2200     305.2000
   1976.0000      92.0000       1.0297       1.0000       1.0000      47.0000       0.4500      12.3300      41.6800      -5.6900     128.5536     -20.8100       0.2300      -7.9600     307.4504      -1.0195     -12.3486    1639.0000      30.1100     307.7000  118767.0000      -0.1900       2.3000      20.8100      -0.2300      -7.9600       0.3200       0.6900       0.8700       0.0000       0.0000       0.0000      25.4600     302.5000
   1976.0000      92.0000       1.0408       1.0000       2.0000      27.0000       0.4500      12.3400      41.6800      -5.6900     128.5601     -20.5800       1.5800      -8.6700     313.9456      -5.6992     -15.9064    1639.0000      29.8300     314.4000  155864.0000      -1.0400       2.9000      20.5800      -1.5800      -8.6700       0.3700       2.5500       1.5300       0.0000       0.0000       0.0000      24.9700     305.7000
   1976.0000      92.0000       1.0522       1.0000       3.0000       8.0000       0.4500      12.3400      41.6800      -5.6900     128.5669     -20.3100       7.5100      -7.0000     311.7198       9.7417     -16.3445    1639.0000      24.5300     312.3000  115661.0000       1.7900       3.0000      20.3100      -7.5100      -7.0000       0.3800       1.5500       1.6600       0.0000       0.0000       0.0000      25.5900     300.1000
   1976.0000      92.0000       1.0633       1.0000       3.0000      48.0000       0.4500      12.3400      41.6700      -5.6900     128.5634     -20.6300       5.2900      -7.1700     303.8860      23.4361      -8.2473    1639.0000      24.5900     304.9000   45868.0000       4.4100       1.5500      20.6300      -5.2900      -7.1700       0.3600       1.3100       1.0400       0.0000       0.0000       0.0000      26.7800     302.9000
   1976.0000      92.0000       1.0747       1.0000       4.0000      29.0000       0.4500      12.3400      41.6700      -5.6900     128.5702     -19.8100       3.7000      -9.2500     312.9835      12.6254     -17.0192    1639.0000      25.8100     313.7000  116711.0000       2.3100       3.1100      19.8100      -3.7000      -9.2500       0.3800       0.7800       0.6300       0.0000       0.0000       0.0000      25.5700     301.5000
   1976.0000      92.0000       1.0858       1.0000       5.0000       9.0000       0.4500      12.3400      41.6600      -5.6900     128.5667     -20.9700       4.0700      -6.8600     313.8878      15.3517     -16.5798    1639.0000      22.9200     314.7000  104993.0000       2.8000       3.0200      20.9700      -4.0700      -6.8600       0.3300       0.7800       0.7600       0.0000       0.0000       0.0000      25.3200     304.5000
   1976.0000      92.0000       1.0972       1.0000       5.0000      50.0000       0.4500      12.3400      41.6500      -5.6900     128.5635     -20.8800       2.6200      -7.7500     308.5818      13.4190      -8.8434    1639.0000      24.1800     309.0000  144631.0000       2.4900       1.6400      20.8800      -2.6200      -7.7500       0.2400       0.9400       0.6400       0.0000       0.0000       0.0000      24.1000     297.9000
   1976.0000      92.0000       1.1083       1.0000       6.0000      30.0000       0.4500      12.3400      41.6500      -5.6900     128.5700     -20.8400       2.8300      -7.3700     313.8699       7.7804     -12.1162    1639.0000      24.9400     314.2000  192221.0000       1.4200       2.2100      20.8400      -2.8300      -7.3700       0.3200       0.7000       0.7000       0.0000       0.0000       0.0000      25.5500     300.8000
   1976.0000      92.0000       1.1197       1.0000       7.0000      11.0000       0.4500      12.3400      41.6500      -5.6900     128.5768     -20.8100       4.1000      -7.3200     311.8633      10.8360      -5.5014    1639.0000      22.4400     312.1000  140580.0000       1.9900       1.0100      20.8100      -4.1000      -7.3200       0.3600       0.7200       0.6500       0.0000       0.0000       0.0000      24.3400     298.6000
   1976.0000      92.0000       1.1253       1.0000       7.0000      31.0000       0.4500      12.3400      41.6400      -5.6900     128.5700     -20.7500       3.9700      -7.4500     307.9937      13.3934     -13.9452    1639.0000      28.1400     308.6000  124052.0000       0.0000       0.0000      20.7500      -3.9700      -7.4500       0.4400       0.8900       0.8300       0.0000       0.0000       0.0000      24.6200     307.4000
   1976.0000      92.0000       1.1478       1.0000       8.0000      52.0000       0.4500      12.3500      41.6300      -5.6900     128.5733     -20.2900       5.5300     -10.1400     310.8500      16.2366     -22.6947    1639.0000      31.8900     312.1000   56578.0000       2.9900       4.1700      20.2900      -5.5300     -10.1400       0.7900       1.9100       2.0600       3.7200     289.2000  173858.0000      26.3600     309.4000
   1976.0000      92.0000       1.1703       1.0000      10.0000      13.0000       0.4500      12.3500      41.6200      -5.6900     128.5766     -17.9100       1.3400     -13.0400     315.1818       4.6211     -29.5746    1639.0000      30.1200     316.6000   48386.0000       0.8400       5.3600      17.9100      -1.3400     -13.0400       0.7400       1.3100       1.1300       0.0000       0.0000       0.0000      26.3000     317.6000
   1976.0000      92.0000       1.1928       1.0000      11.0000      34.0000       0.4500      12.3500      41.6100      -5.6900     128.5799     -17.7100       3.0500     -12.4800     315.4086      10.1325     -25.5011    1639.0000      31.7100     316.6000   61909.0000       1.8400       4.6200      17.7100      -3.0500     -12.4800       0.8800       1.6700       1.4300       0.0000       0.0000       0.0000      27.1400     315.1000
   1976.0000      92.0000       1.2153       1.0000      12.0000      55.0000       0.4500      12.3500      41.6000      -5.6900     128.5832     -19.1700       0.2600      -9.4200     300.9809       1.6810       2.9419    1639.0000      29.6900     301.0000   50283.0000       0.3200      -0.5600      19.1700      -0.2600      -9.4200       1.8800       2.1100       3.3900       0.0000       0.0000       0.0000      25.1200     299.4000
   1976.0000      92.0000       1.2378       1.0000      14.0000      16.0000       0.4500      12.3600      41.5900      -5.6900     128.5865     -14.5100       0.6600     -16.7200     324.5193       5.0980     -35.5450    1639.0000      29.1600     326.5000   51728.0000       0.9000       6.2500      14.5100      -0.6600     -16.7200       0.6900       0.7900       0.6500       0.0000       0.0000       0.0000      26.4300     324.3000
   1976.0000      92.0000       1.2603       1.0000      15.0000      37.0000       0.4500      12.3600      41.5800      -5.6900     128.5898     -16.2200      -2.2600     -14.1000     316.1240      -3.8072     -25.8254    1639.0000      27.9800     317.2000   39241.0000      -0.6900       4.6700      16.2200       2.2600     -14.1000       1.6600       1.3600       1.7900       0.0000       0.0000       0.0000      24.6300     315.7000
   1976.0000      92.0000       1.2828       1.0000      16.0000      58.0000       0.4500      12.3600      41.5700      -5.6900     128.5931     -16.9900      -1.4500     -13.2600       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.9900       1.4500     -13.2600       0.7300       0.9100       1.1100       0.0000       0.0000       0.0000      24.9200     315.5000
   1976.0000      92.0000       1.3053       1.0000      18.0000      19.0000       0.4500      12.3600      41.5600      -5.6800     128.5964     -17.4500      -3.4600     -12.7800     317.7785      -8.0993     -25.4645    1639.0000      27.2500     318.9000  112812.0000      -1.4600       4.5800      17.4500       3.4600     -12.7800       0.6200       0.9500       0.7500       0.0000       0.0000       0.0000      24.9500     314.2000
